"formula","Temp","Treatment"
"C48H90O5","-6","0.4"
"C48H90O5","-6","0.2"
"C48H90O5","-6","2"
"C48H90O5","-2","0"
"C48H90O5","-2","0.2"
"C48H90O5","-2","2"
"C40H73O9N1","2","0"
"C40H73O9N1","2","0.4"
"C40H73O9N1","2","0.2"
"C40H73O9N1","2","2"
"C40H73O9N1","6","0"
"C40H73O9N1","6","0.4"
"C40H73O9N1","6","0.2"
"C40H73O9N1","6","2"
"C40H73O9N1","-10","0"
"C40H73O9N1","-10","0.4"
"C40H73O9N1","-10","0.2"
"C40H73O9N1","-10","2"
"C40H73O9N1","-6","0"
"C40H73O9N1","-6","0.4"
"C40H73O9N1","-6","0.2"
"C40H73O9N1","-6","2"
"C40H73O9N1","-2","0"
"C40H73O9N1","-2","0.2"
"C40H73O9N1","-2","2"
"C41H77O8N1","2","0.4"
"C41H77O8N1","2","0.2"
"C41H77O8N1","2","2"
"C41H77O8N1","6","0"
"C41H77O8N1","-6","0"
"C41H77O8N1","-6","0.4"
"C41H77O8N1","-6","0.2"
"C41H77O8N1","-6","2"
"C44H89O5N1","-10","0.2"
"C44H89O5N1","-6","2"
"C44H89O5N1","-2","0"
"C44H76O9","2","0"
"C44H76O9","2","0.4"
"C44H76O9","2","0.2"
"C44H76O9","2","2"
"C44H76O9","6","0"
"C44H76O9","6","0.4"
"C44H76O9","6","0.2"
"C44H76O9","6","2"
"C44H76O9","-10","0"
"C44H76O9","-10","0.4"
"C44H76O9","-10","0.2"
"C44H76O9","-10","2"
"C44H76O9","-6","0"
"C44H76O9","-6","0.4"
"C44H76O9","-6","0.2"
"C44H76O9","-6","2"
"C44H76O9","-2","0"
"C44H76O9","-2","0.4"
"C44H76O9","-2","0.2"
"C44H76O9","-2","2"
"C41H81O9P1","6","0"
"C41H81O9P1","-6","0"
"C49H96O4","2","0"
"C49H96O4","2","2"
"C49H96O4","-6","0.4"
"C40H75O9N1","2","0"
"C40H75O9N1","2","0.4"
"C40H75O9N1","6","0"
"C40H75O9N1","6","2"
"C40H75O9N1","-10","0"
"C40H75O9N1","-10","0.2"
"C40H75O9N1","-10","2"
"C40H75O9N1","-6","0"
"C40H75O9N1","-6","0.2"
"C40H75O9N1","-2","0"
"C40H75O9N1","-2","0.4"
"C40H75O9N1","-2","0.2"
"C41H79O8N1","-6","0"
"C41H79O8N1","-6","0.2"
"C41H79O8N1","-2","0"
"C43H87O6N1","2","0"
"C43H87O6N1","2","0.4"
"C43H87O6N1","2","2"
"C43H87O6N1","6","0.2"
"C43H87O6N1","6","2"
"C43H87O6N1","-10","0.4"
"C43H87O6N1","-10","0.2"
"C43H87O6N1","-10","2"
"C43H87O6N1","-6","0"
"C43H87O6N1","-6","0.4"
"C43H87O6N1","-6","0.2"
"C43H87O6N1","-6","2"
"C43H87O6N1","-2","0"
"C43H87O6N1","-2","0.4"
"C43H87O6N1","-2","0.2"
"C44H78O9","2","0"
"C44H78O9","2","2"
"C44H78O9","-10","2"
"C44H78O9","-6","0.4"
"C46H82O5","-6","0"
"C46H86O7","2","0.4"
"C46H86O7","2","0.2"
"C46H86O7","-2","0.2"
"C47H90O6","2","0"
"C47H90O6","2","0.4"
"C47H90O6","2","2"
"C47H90O6","-10","0.4"
"C47H90O6","-10","2"
"C47H90O6","-6","0.4"
"C47H90O6","-6","2"
"C47H90O6","-2","0"
"C47H90O6","-2","0.2"
"C48H94O5","2","0"
"C48H94O5","2","0.4"
"C48H94O5","2","0.2"
"C48H94O5","2","2"
"C48H94O5","6","0"
"C48H94O5","6","0.2"
"C48H94O5","-10","0.4"
"C48H94O5","-10","0.2"
"C48H94O5","-10","2"
"C48H94O5","-6","0.4"
"C48H94O5","-6","0.2"
"C48H94O5","-6","2"
"C48H94O5","-2","0"
"C48H94O5","-2","0.4"
"C48H94O5","-2","0.2"
"C48H94O5","-2","2"
"C49H98O4","2","0"
"C49H98O4","2","0.4"
"C49H98O4","2","0.2"
"C49H98O4","2","2"
"C49H98O4","6","0"
"C49H98O4","6","0.4"
"C49H98O4","6","0.2"
"C49H98O4","-10","0"
"C49H98O4","-10","0.4"
"C49H98O4","-10","0.2"
"C49H98O4","-10","2"
"C49H98O4","-6","0"
"C49H98O4","-6","0.4"
"C49H98O4","-6","0.2"
"C49H98O4","-6","2"
"C49H98O4","-2","0"
"C49H98O4","-2","0.4"
"C49H98O4","-2","0.2"
"C49H98O4","-2","2"
"C40H77O9N1","2","0.4"
"C40H77O9N1","2","0.2"
"C40H77O9N1","2","2"
"C40H77O9N1","6","0"
"C40H77O9N1","-10","0.4"
"C40H77O9N1","-10","0.2"
"C40H77O9N1","-10","2"
"C40H77O9N1","-6","0"
"C40H77O9N1","-6","0.4"
"C40H77O9N1","-6","0.2"
"C40H77O9N1","-6","2"
"C40H77O9N1","-2","0"
"C40H77O9N1","-2","0.2"
"C42H85O7N1","2","0"
"C42H85O7N1","2","0.4"
"C42H85O7N1","2","2"
"C42H85O7N1","6","0"
"C42H85O7N1","-10","0.4"
"C42H85O7N1","-10","0.2"
"C42H85O7N1","-10","2"
"C42H85O7N1","-6","0"
"C42H85O7N1","-6","0.4"
"C42H85O7N1","-6","0.2"
"C42H85O7N1","-6","2"
"C42H85O7N1","-2","0"
"C42H85O7N1","-2","0.2"
"C45H85O7N1","2","0.4"
"C45H85O7N1","2","2"
"C46H89O6N1","2","0"
"C46H89O6N1","2","2"
"C46H89O6N1","-6","0.4"
"C47H93O5N1","2","2"
"C45H68O9","2","0"
"C45H68O9","2","0.4"
"C45H68O9","2","0.2"
"C45H68O9","2","2"
"C45H68O9","6","0"
"C45H68O9","6","0.2"
"C45H68O9","-10","0.4"
"C45H68O9","-10","0.2"
"C45H68O9","-10","2"
"C45H68O9","-6","0"
"C45H68O9","-6","0.4"
"C45H68O9","-6","2"
"C45H68O9","-2","0"
"C40H76O10","2","2"
"C40H76O10","6","0"
"C40H76O10","-10","0.4"
"C40H76O10","-10","0.2"
"C40H76O10","-6","0"
"C40H76O10","-6","0.4"
"C40H76O10","-6","0.2"
"C40H76O10","-6","2"
"C40H76O10","-2","0"
"C43H76O10","2","0"
"C43H76O10","2","2"
"C43H76O10","-6","0.4"
"C44H80O9","2","0"
"C44H80O9","2","0.4"
"C44H80O9","2","0.2"
"C44H80O9","2","2"
"C44H80O9","6","0"
"C44H80O9","6","0.4"
"C44H80O9","6","0.2"
"C44H80O9","6","2"
"C44H80O9","-10","0"
"C44H80O9","-10","0.4"
"C44H80O9","-10","0.2"
"C44H80O9","-10","2"
"C44H80O9","-6","0"
"C44H80O9","-6","0.4"
"C44H80O9","-6","0.2"
"C44H80O9","-6","2"
"C44H80O9","-2","0"
"C44H80O9","-2","0.4"
"C44H80O9","-2","0.2"
"C44H80O9","-2","2"
"C45H84O8","2","0.4"
"C45H84O8","2","0.2"
"C45H84O8","6","0"
"C45H84O8","-10","0.2"
"C45H84O8","-10","2"
"C45H84O8","-6","0.4"
"C45H84O8","-6","0.2"
"C45H84O8","-6","2"
"C45H84O8","-2","0"
"C46H88O7","2","0"
"C46H88O7","2","0.4"
"C46H88O7","2","0.2"
"C46H88O7","2","2"
"C46H88O7","6","0"
"C46H88O7","6","0.2"
"C46H88O7","-10","0"
"C46H88O7","-10","0.4"
"C46H88O7","-10","0.2"
"C46H88O7","-10","2"
"C46H88O7","-6","0"
"C46H88O7","-6","0.4"
"C46H88O7","-6","0.2"
"C46H88O7","-6","2"
"C46H88O7","-2","0"
"C46H88O7","-2","0.4"
"C46H88O7","-2","0.2"
"C46H88O7","-2","2"
"C47H92O6","2","0"
"C47H92O6","2","0.4"
"C47H92O6","2","0.2"
"C47H92O6","2","2"
"C47H92O6","6","0"
"C47H92O6","6","0.4"
"C47H92O6","6","0.2"
"C47H92O6","6","2"
"C47H92O6","-10","0"
"C47H92O6","-10","0.4"
"C47H92O6","-10","0.2"
"C47H92O6","-10","2"
"C47H92O6","-6","0"
"C47H92O6","-6","0.4"
"C47H92O6","-6","0.2"
"C47H92O6","-6","2"
"C47H92O6","-2","0"
"C47H92O6","-2","0.4"
"C47H92O6","-2","0.2"
"C47H92O6","-2","2"
"C48H96O5","2","0"
"C48H96O5","2","0.4"
"C48H96O5","2","0.2"
"C48H96O5","2","2"
"C48H96O5","6","0"
"C48H96O5","6","0.4"
"C48H96O5","6","0.2"
"C48H96O5","6","2"
"C48H96O5","-10","0"
"C48H96O5","-10","0.4"
"C48H96O5","-10","0.2"
"C48H96O5","-10","2"
"C48H96O5","-6","0"
"C48H96O5","-6","0.4"
"C48H96O5","-6","0.2"
"C48H96O5","-6","2"
"C48H96O5","-2","0"
"C48H96O5","-2","0.4"
"C48H96O5","-2","0.2"
"C48H96O5","-2","2"
"C46H91O6N1","2","0"
"C46H91O6N1","2","0.4"
"C46H91O6N1","2","0.2"
"C46H91O6N1","2","2"
"C46H91O6N1","6","0"
"C46H91O6N1","6","0.4"
"C46H91O6N1","-10","0.4"
"C46H91O6N1","-10","0.2"
"C46H91O6N1","-10","2"
"C46H91O6N1","-6","0"
"C46H91O6N1","-6","0.4"
"C46H91O6N1","-6","0.2"
"C46H91O6N1","-6","2"
"C39H74O11","2","0"
"C39H74O11","2","0.2"
"C39H74O11","2","2"
"C39H74O11","6","0"
"C39H74O11","6","0.4"
"C39H74O11","6","0.2"
"C39H74O11","6","2"
"C39H74O11","-10","2"
"C39H74O11","-6","0.4"
"C39H74O11","-6","2"
"C39H74O11","-2","0"
"C42H74O11","2","2"
"C46H74O8","2","0"
"C46H74O8","2","0.4"
"C46H74O8","2","2"
"C46H74O8","6","0"
"C46H74O8","6","0.4"
"C46H74O8","6","0.2"
"C46H74O8","-6","0.4"
"C46H74O8","-6","0.2"
"C46H74O8","-2","0"
"C46H74O8","-2","2"
"C43H78O10","2","0"
"C43H78O10","2","0.4"
"C43H78O10","2","0.2"
"C43H78O10","2","2"
"C43H78O10","6","0"
"C43H78O10","6","0.4"
"C43H78O10","6","0.2"
"C43H78O10","6","2"
"C43H78O10","-10","0"
"C43H78O10","-10","0.4"
"C43H78O10","-10","0.2"
"C43H78O10","-10","2"
"C43H78O10","-6","0"
"C43H78O10","-6","0.4"
"C43H78O10","-6","0.2"
"C43H78O10","-6","2"
"C43H78O10","-2","0"
"C43H78O10","-2","0.4"
"C43H78O10","-2","0.2"
"C43H78O10","-2","2"
"C47H78O7","2","0"
"C47H78O7","2","0.4"
"C47H78O7","2","0.2"
"C47H78O7","2","2"
"C47H78O7","6","0"
"C47H78O7","6","0.4"
"C47H78O7","6","0.2"
"C47H78O7","-10","0"
"C47H78O7","-10","0.4"
"C47H78O7","-10","0.2"
"C47H78O7","-10","2"
"C47H78O7","-6","0"
"C47H78O7","-6","0.4"
"C47H78O7","-6","0.2"
"C47H78O7","-6","2"
"C47H78O7","-2","0"
"C47H78O7","-2","0.4"
"C47H78O7","-2","0.2"
"C47H78O7","-2","2"
"C44H82O9","2","0"
"C44H82O9","2","0.4"
"C44H82O9","2","2"
"C44H82O9","6","0"
"C44H82O9","6","0.2"
"C44H82O9","-10","0.2"
"C44H82O9","-10","2"
"C44H82O9","-6","0.4"
"C44H82O9","-6","0.2"
"C44H82O9","-6","2"
"C44H82O9","-2","0"
"C44H82O9","-2","0.2"
"C44H82O9","-2","2"
"C48H82O6","2","0"
"C48H82O6","2","0.4"
"C48H82O6","2","0.2"
"C48H82O6","2","2"
"C48H82O6","6","0"
"C48H82O6","6","2"
"C48H82O6","-10","0"
"C48H82O6","-10","0.4"
"C48H82O6","-10","0.2"
"C48H82O6","-10","2"
"C48H82O6","-6","0"
"C48H82O6","-6","0.4"
"C48H82O6","-6","0.2"
"C48H82O6","-6","2"
"C48H82O6","-2","0"
"C48H82O6","-2","0.4"
"C48H82O6","-2","0.2"
"C48H82O6","-2","2"
"C45H86O8","2","0"
"C45H86O8","2","0.4"
"C45H86O8","2","0.2"
"C45H86O8","2","2"
"C45H86O8","6","0"
"C45H86O8","6","0.4"
"C45H86O8","6","0.2"
"C45H86O8","6","2"
"C45H86O8","-10","0"
"C45H86O8","-10","0.4"
"C45H86O8","-10","0.2"
"C45H86O8","-10","2"
"C45H86O8","-6","0"
"C45H86O8","-6","0.4"
"C45H86O8","-6","0.2"
"C45H86O8","-6","2"
"C45H86O8","-2","0"
"C45H86O8","-2","0.4"
"C45H86O8","-2","0.2"
"C45H86O8","-2","2"
"C49H86O5","2","2"
"C46H90O7","2","0"
"C46H90O7","2","0.4"
"C46H90O7","2","0.2"
"C46H90O7","2","2"
"C46H90O7","6","0"
"C46H90O7","6","0.4"
"C46H90O7","6","0.2"
"C46H90O7","6","2"
"C46H90O7","-10","0"
"C46H90O7","-10","0.4"
"C46H90O7","-10","0.2"
"C46H90O7","-10","2"
"C46H90O7","-6","0"
"C46H90O7","-6","0.4"
"C46H90O7","-6","0.2"
"C46H90O7","-6","2"
"C46H90O7","-2","0"
"C46H90O7","-2","0.4"
"C46H90O7","-2","0.2"
"C46H90O7","-2","2"
"C47H94O6","2","0"
"C47H94O6","2","0.4"
"C47H94O6","2","0.2"
"C47H94O6","2","2"
"C47H94O6","6","0"
"C47H94O6","6","0.4"
"C47H94O6","6","0.2"
"C47H94O6","6","2"
"C47H94O6","-10","0"
"C47H94O6","-10","0.4"
"C47H94O6","-10","0.2"
"C47H94O6","-10","2"
"C47H94O6","-6","0"
"C47H94O6","-6","0.4"
"C47H94O6","-6","0.2"
"C47H94O6","-6","2"
"C47H94O6","-2","0"
"C47H94O6","-2","0.4"
"C47H94O6","-2","0.2"
"C47H94O6","-2","2"
"C43H81O9N1","2","0.2"
"C43H81O9N1","2","2"
"C43H81O9N1","6","0"
"C43H81O9N1","-10","0.4"
"C43H81O9N1","-6","0.4"
"C44H85O8N1","2","0"
"C44H85O8N1","2","0.4"
"C44H85O8N1","2","0.2"
"C44H85O8N1","2","2"
"C44H85O8N1","6","0"
"C45H89O7N1","2","0.4"
"C45H89O7N1","-10","0.4"
"C44H68O10","2","0"
"C44H68O10","2","2"
"C45H72O9","2","0"
"C45H72O9","2","0.4"
"C45H72O9","2","2"
"C45H72O9","-6","0.4"
"C45H72O9","-6","2"
"C42H76O11","2","0"
"C42H76O11","2","0.4"
"C42H76O11","2","0.2"
"C42H76O11","2","2"
"C42H76O11","6","0"
"C42H76O11","6","0.2"
"C42H76O11","-10","0.4"
"C42H76O11","-10","2"
"C42H76O11","-6","0"
"C42H76O11","-6","0.4"
"C42H76O11","-6","0.2"
"C42H76O11","-6","2"
"C42H76O11","-2","0"
"C42H76O11","-2","0.4"
"C42H76O11","-2","0.2"
"C47H76O5","-6","0.4"
"C46H76O8","2","0"
"C46H76O8","2","0.4"
"C46H76O8","2","0.2"
"C46H76O8","2","2"
"C46H76O8","6","0"
"C46H76O8","6","0.4"
"C46H76O8","6","0.2"
"C46H76O8","-10","0.4"
"C46H76O8","-10","0.2"
"C46H76O8","-10","2"
"C46H76O8","-6","0"
"C46H76O8","-6","0.4"
"C46H76O8","-6","0.2"
"C46H76O8","-6","2"
"C46H76O8","-2","0"
"C46H76O8","-2","0.2"
"C46H76O8","-2","2"
"C43H80O10","2","0"
"C43H80O10","2","0.4"
"C43H80O10","2","0.2"
"C43H80O10","2","2"
"C43H80O10","6","0"
"C43H80O10","6","0.2"
"C43H80O10","6","2"
"C43H80O10","-10","0.4"
"C43H80O10","-10","0.2"
"C43H80O10","-10","2"
"C43H80O10","-6","0.4"
"C43H80O10","-6","0.2"
"C43H80O10","-6","2"
"C43H80O10","-2","0"
"C43H80O10","-2","0.4"
"C43H80O10","-2","0.2"
"C47H80O7","2","0"
"C47H80O7","2","0.4"
"C47H80O7","2","0.2"
"C47H80O7","2","2"
"C47H80O7","6","0"
"C47H80O7","6","0.4"
"C47H80O7","6","0.2"
"C47H80O7","6","2"
"C47H80O7","-10","0"
"C47H80O7","-10","0.4"
"C47H80O7","-10","0.2"
"C47H80O7","-10","2"
"C47H80O7","-6","0"
"C47H80O7","-6","0.4"
"C47H80O7","-6","0.2"
"C47H80O7","-6","2"
"C47H80O7","-2","0"
"C47H80O7","-2","0.4"
"C47H80O7","-2","0.2"
"C47H80O7","-2","2"
"C44H84O9","2","0"
"C44H84O9","2","0.4"
"C44H84O9","2","0.2"
"C44H84O9","2","2"
"C44H84O9","6","0"
"C44H84O9","-10","0.4"
"C44H84O9","-10","0.2"
"C44H84O9","-10","2"
"C44H84O9","-6","0.4"
"C44H84O9","-6","0.2"
"C44H84O9","-6","2"
"C44H84O9","-2","0"
"C44H84O9","-2","0.2"
"C48H84O6","2","0"
"C48H84O6","2","0.4"
"C48H84O6","2","0.2"
"C48H84O6","2","2"
"C48H84O6","6","0"
"C48H84O6","6","0.4"
"C48H84O6","6","0.2"
"C48H84O6","6","2"
"C48H84O6","-10","0"
"C48H84O6","-10","0.4"
"C48H84O6","-10","0.2"
"C48H84O6","-10","2"
"C48H84O6","-6","0"
"C48H84O6","-6","0.4"
"C48H84O6","-6","0.2"
"C48H84O6","-6","2"
"C48H84O6","-2","0"
"C48H84O6","-2","0.4"
"C48H84O6","-2","0.2"
"C48H84O6","-2","2"
"C45H88O8","2","0"
"C45H88O8","2","0.4"
"C45H88O8","2","0.2"
"C45H88O8","2","2"
"C45H88O8","6","0"
"C45H88O8","6","0.2"
"C45H88O8","-10","0"
"C45H88O8","-10","0.4"
"C45H88O8","-10","0.2"
"C45H88O8","-10","2"
"C45H88O8","-6","0"
"C45H88O8","-6","0.4"
"C45H88O8","-6","0.2"
"C45H88O8","-6","2"
"C45H88O8","-2","0"
"C45H88O8","-2","0.2"
"C45H88O8","-2","2"
"C49H88O5","2","0"
"C49H88O5","2","2"
"C49H88O5","-6","2"
"C46H92O7","2","0"
"C46H92O7","2","0.4"
"C46H92O7","2","0.2"
"C46H92O7","2","2"
"C46H92O7","6","0"
"C46H92O7","6","0.4"
"C46H92O7","6","0.2"
"C46H92O7","6","2"
"C46H92O7","-10","0"
"C46H92O7","-10","0.4"
"C46H92O7","-10","0.2"
"C46H92O7","-10","2"
"C46H92O7","-6","0"
"C46H92O7","-6","0.4"
"C46H92O7","-6","0.2"
"C46H92O7","-6","2"
"C46H92O7","-2","0"
"C46H92O7","-2","0.4"
"C46H92O7","-2","0.2"
"C46H92O7","-2","2"
"C44H83O6N1","2","2"
"C44H83O6N1","6","0"
"C44H83O6N1","-10","0.4"
"C44H83O6N1","-10","2"
"C44H83O6N1","-6","0.4"
"C44H83O6N1","-6","2"
"C45H87O5N1","2","0"
"C45H87O5N1","2","0.4"
"C45H87O5N1","2","0.2"
"C45H87O5N1","6","0"
"C45H87O5N1","6","0.4"
"C45H87O5N1","-10","0.4"
"C45H87O5N1","-10","0.2"
"C45H87O5N1","-10","2"
"C45H87O5N1","-6","0"
"C45H87O5N1","-6","0.4"
"C45H87O5N1","-6","0.2"
"C45H87O5N1","-6","2"
"C45H87O5N1","-2","0"
"C45H87O5N1","-2","0.2"
"C45H87O5N1","-2","2"
"C44H87O8N1","2","0"
"C44H87O8N1","2","0.2"
"C44H87O8N1","2","2"
"C44H87O8N1","6","0"
"C44H87O8N1","-6","2"
"C44H87O8N1","-2","0.2"
"C45H70O7","-10","0.4"
"C44H70O10","2","0"
"C44H70O10","2","2"
"C45H74O9","2","0"
"C45H74O9","2","0.4"
"C45H74O9","2","2"
"C45H74O9","6","0.2"
"C45H74O9","-10","0.4"
"C45H74O9","-10","2"
"C45H74O9","-6","0.4"
"C45H74O9","-6","2"
"C42H78O11","2","0"
"C42H78O11","2","0.4"
"C42H78O11","2","0.2"
"C42H78O11","2","2"
"C42H78O11","6","0"
"C42H78O11","6","0.4"
"C42H78O11","6","0.2"
"C42H78O11","6","2"
"C42H78O11","-10","0"
"C42H78O11","-10","0.4"
"C42H78O11","-10","0.2"
"C42H78O11","-10","2"
"C42H78O11","-6","0"
"C42H78O11","-6","0.4"
"C42H78O11","-6","0.2"
"C42H78O11","-6","2"
"C42H78O11","-2","0"
"C42H78O11","-2","0.4"
"C42H78O11","-2","0.2"
"C42H78O11","-2","2"
"C47H78O5","2","0.4"
"C47H78O5","2","0.2"
"C47H78O5","2","2"
"C47H78O5","6","0"
"C47H78O5","-10","0"
"C47H78O5","-10","0.4"
"C47H78O5","-10","2"
"C47H78O5","-6","0"
"C47H78O5","-6","0.4"
"C47H78O5","-6","0.2"
"C47H78O5","-6","2"
"C47H78O5","-2","0"
"C47H78O5","-2","0.2"
"C46H78O8","2","0"
"C46H78O8","2","0.4"
"C46H78O8","2","0.2"
"C46H78O8","2","2"
"C46H78O8","6","0"
"C46H78O8","6","0.4"
"C46H78O8","6","0.2"
"C46H78O8","6","2"
"C46H78O8","-10","0"
"C46H78O8","-10","0.4"
"C46H78O8","-10","0.2"
"C46H78O8","-10","2"
"C46H78O8","-6","0"
"C46H78O8","-6","0.4"
"C46H78O8","-6","0.2"
"C46H78O8","-6","2"
"C46H78O8","-2","0"
"C46H78O8","-2","0.4"
"C46H78O8","-2","0.2"
"C46H78O8","-2","2"
"C47H82O7","2","0"
"C47H82O7","2","0.4"
"C47H82O7","2","0.2"
"C47H82O7","2","2"
"C47H82O7","6","0"
"C47H82O7","6","0.4"
"C47H82O7","6","0.2"
"C47H82O7","6","2"
"C47H82O7","-10","0"
"C47H82O7","-10","0.4"
"C47H82O7","-10","0.2"
"C47H82O7","-10","2"
"C47H82O7","-6","0"
"C47H82O7","-6","0.4"
"C47H82O7","-6","0.2"
"C47H82O7","-6","2"
"C47H82O7","-2","0"
"C47H82O7","-2","0.4"
"C47H82O7","-2","0.2"
"C47H82O7","-2","2"
"C44H86O9","-10","2"
"C44H86O9","-2","0"
"C55H82O1","2","0"
"C55H82O1","6","0.4"
"C55H82O1","-6","0"
"C48H86O6","-2","0.2"
"C40H74O10N1P1","2","0"
"C40H74O10N1P1","2","0.4"
"C40H74O10N1P1","2","0.2"
"C40H74O10N1P1","2","2"
"C40H74O10N1P1","6","0"
"C40H74O10N1P1","6","0.4"
"C40H74O10N1P1","6","0.2"
"C40H74O10N1P1","6","2"
"C40H74O10N1P1","-10","0"
"C40H74O10N1P1","-10","0.4"
"C40H74O10N1P1","-10","0.2"
"C40H74O10N1P1","-10","2"
"C40H74O10N1P1","-6","0"
"C40H74O10N1P1","-6","0.4"
"C40H74O10N1P1","-6","0.2"
"C40H74O10N1P1","-6","2"
"C40H74O10N1P1","-2","0"
"C40H74O10N1P1","-2","0.2"
"C40H74O10N1P1","-2","2"
"C43H81O7N1","-10","0.4"
"C44H85O6N1","6","2"
"C46H76O6","2","0.4"
"C46H76O6","2","0.2"
"C46H76O6","2","2"
"C46H76O6","6","0"
"C46H76O6","-10","0.4"
"C46H76O6","-10","0.2"
"C46H76O6","-6","0"
"C46H76O6","-6","0.4"
"C46H76O6","-6","0.2"
"C46H76O6","-6","2"
"C46H76O6","-2","0"
"C46H76O6","-2","0.2"
"C45H76O9","2","0"
"C45H76O9","2","0.2"
"C45H76O9","2","2"
"C45H76O9","6","0.2"
"C45H76O9","-10","0.4"
"C45H76O9","-6","0.4"
"C45H76O9","-6","0.2"
"C45H76O9","-2","0"
"C47H80O5","2","0"
"C47H80O5","2","0.4"
"C47H80O5","2","0.2"
"C47H80O5","2","2"
"C47H80O5","6","0"
"C47H80O5","6","0.4"
"C47H80O5","6","0.2"
"C47H80O5","6","2"
"C47H80O5","-10","0"
"C47H80O5","-10","0.4"
"C47H80O5","-10","0.2"
"C47H80O5","-10","2"
"C47H80O5","-6","0"
"C47H80O5","-6","0.4"
"C47H80O5","-6","0.2"
"C47H80O5","-6","2"
"C47H80O5","-2","0"
"C47H80O5","-2","0.4"
"C47H80O5","-2","0.2"
"C47H80O5","-2","2"
"C46H80O8","2","0"
"C46H80O8","2","0.4"
"C46H80O8","2","0.2"
"C46H80O8","2","2"
"C46H80O8","6","0.2"
"C46H80O8","-10","0.4"
"C46H80O8","-10","0.2"
"C46H80O8","-10","2"
"C46H80O8","-6","0.4"
"C46H80O8","-6","0.2"
"C46H80O8","-6","2"
"C46H80O8","-2","0"
"C46H80O8","-2","0.2"
"C46H80O8","-2","2"
"C49H92O5","2","0"
"C49H92O5","2","0.4"
"C49H92O5","2","0.2"
"C49H92O5","2","2"
"C49H92O5","-6","0.2"
"C49H92O5","-6","2"
"C49H92O5","-2","0"
"C49H92O5","-2","0.2"
"C49H92O5","-2","2"
"C41H75O9N1","2","0"
"C41H75O9N1","2","0.4"
"C41H75O9N1","2","0.2"
"C41H75O9N1","2","2"
"C41H75O9N1","6","0"
"C41H75O9N1","6","0.4"
"C41H75O9N1","6","0.2"
"C41H75O9N1","6","2"
"C41H75O9N1","-10","0"
"C41H75O9N1","-10","0.4"
"C41H75O9N1","-10","0.2"
"C41H75O9N1","-10","2"
"C41H75O9N1","-6","0"
"C41H75O9N1","-6","0.4"
"C41H75O9N1","-6","0.2"
"C41H75O9N1","-6","2"
"C41H75O9N1","-2","0"
"C41H75O9N1","-2","0.2"
"C41H75O9N1","-2","2"
"C42H79O8N1","-10","0.4"
"C42H79O8N1","-10","0.2"
"C42H79O8N1","-6","0"
"C42H79O8N1","-6","2"
"C42H79O8N1","-2","2"
"C43H83O7N1","2","0"
"C43H83O7N1","2","0.4"
"C43H83O7N1","2","0.2"
"C43H83O7N1","2","2"
"C43H83O7N1","6","0"
"C43H83O7N1","-10","0.4"
"C43H83O7N1","-10","0.2"
"C43H83O7N1","-10","2"
"C43H83O7N1","-6","0"
"C43H83O7N1","-6","0.4"
"C43H83O7N1","-6","0.2"
"C43H83O7N1","-6","2"
"C43H83O7N1","-2","0"
"C45H91O5N1","2","2"
"C45H91O5N1","-10","0.2"
"C45H91O5N1","-6","0.4"
"C45H78O9","2","0"
"C45H78O9","2","2"
"C46H82O8","2","0"
"C46H82O8","2","0.4"
"C46H82O8","2","2"
"C46H82O8","-2","0.2"
"C48H90O6","2","0"
"C48H90O6","2","0.4"
"C48H90O6","2","0.2"
"C48H90O6","2","2"
"C48H90O6","6","0"
"C48H90O6","6","0.2"
"C48H90O6","-10","0"
"C48H90O6","-10","0.4"
"C48H90O6","-10","0.2"
"C48H90O6","-10","2"
"C48H90O6","-6","0"
"C48H90O6","-6","0.4"
"C48H90O6","-6","0.2"
"C48H90O6","-6","2"
"C48H90O6","-2","0"
"C48H90O6","-2","0.4"
"C48H90O6","-2","0.2"
"C48H90O6","-2","2"
"C50H98O4","2","0"
"C50H98O4","2","0.4"
"C50H98O4","2","2"
"C50H98O4","-6","0.4"
"C41H77O9N1","2","0"
"C41H77O9N1","2","0.4"
"C41H77O9N1","2","2"
"C41H77O9N1","6","0.2"
"C41H77O9N1","6","2"
"C41H77O9N1","-10","0"
"C41H77O9N1","-10","0.4"
"C41H77O9N1","-10","0.2"
"C41H77O9N1","-10","2"
"C41H77O9N1","-6","0"
"C41H77O9N1","-6","0.4"
"C41H77O9N1","-6","0.2"
"C41H77O9N1","-6","2"
"C41H77O9N1","-2","0"
"C41H77O9N1","-2","0.4"
"C41H77O9N1","-2","0.2"
"C41H77O9N1","-2","2"
"C44H89O6N1","2","0.4"
"C44H89O6N1","2","2"
"C44H89O6N1","6","0"
"C44H89O6N1","-6","0.4"
"C44H89O6N1","-6","0.2"
"C45H80O9","2","0"
"C45H80O9","2","0.4"
"C45H80O9","2","2"
"C45H80O9","6","0.2"
"C45H80O9","-6","0.2"
"C45H80O9","-6","2"
"C46H84O8","2","0"
"C46H84O8","2","0.4"
"C46H84O8","2","0.2"
"C46H84O8","2","2"
"C46H84O8","6","0"
"C46H84O8","6","0.4"
"C46H84O8","6","0.2"
"C46H84O8","-10","0"
"C46H84O8","-10","0.4"
"C46H84O8","-10","0.2"
"C46H84O8","-10","2"
"C46H84O8","-6","0"
"C46H84O8","-6","0.4"
"C46H84O8","-6","0.2"
