Mass,Weint_070_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1987,Weint_071_met_SPE_23Dec20_Fir_Infuse_300SA_p1_013_01_2018,Weint_072_met_SPE_23Dec20_Fir_Infuse_300SA_p1_040_01_2045,Weint_073_met_SPE_23Dec20_Fir_Infuse_300SA_p1_038_01_1959,Weint_074_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1996,Weint_075_met_SPE_23Dec20_Fir_Infuse_300SA_p1_015_01_2020,Weint_076_met_SPE_23Dec20_Fir_Infuse_300SA_p1_022_01_2027,Weint_077_met_SPE_23Dec20_Fir_Infuse_300SA_p1_037_01_1958,Weint_078_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1988,Weint_079_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2005,Weint_080_met_SPE_23Dec20_Fir_Infuse_300SA_p1_030_01_2035,Weint_pre_r1_met_SPE_23Dec20_Fir_Infuse_300SA_p1_052_01_1973,Weint_pre_r2_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1992,Weint_pre_r3_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2003,Weint_pre_r4_met_SPE_23Dec20_Fir_Infuse_300SA_p1_039_01_2044,Weint_001_met_SPE_23Dec20_Fir_Infuse_300SA_p1_040_01_1961,Weint_002_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1989,Weint_003_met_SPE_23Dec20_Fir_Infuse_300SA_p1_016_01_2021,Weint_004_met_SPE_23Dec20_Fir_Infuse_300SA_p1_026_01_2031,Weint_005_met_SPE_23Dec20_Fir_Infuse_300SA_p1_032_01_1953,Weint_006_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1982,Weint_007_met_SPE_23Dec20_Fir_Infuse_300SA_p1_010_01_2015,Weint_008_met_SPE_23Dec20_Fir_Infuse_300SA_p1_029_01_2034,Weint_009_met_SPE_23Dec20_Fir_Infuse_300SA_p1_035_01_1956,Weint_010_met_SPE_23Dec20_Fir_Infuse_300SA_p1_005_01_1980,Weint_011_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2012,Weint_012_met_SPE_23Dec20_Fir_Infuse_300SA_p1_035_01_2040,Weint_013_met_SPE_23Dec20_Fir_Infuse_300SA_p1_042_01_1963,Weint_014_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1983,Weint_015_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2001,Weint_016_met_SPE_23Dec20_Fir_Infuse_300SA_p1_038_01_2043,Weint_017_met_SPE_23Dec20_Fir_Infuse_300SA_p1_039_01_1960,Weint_018_met_SPE_23Dec20_Fir_Infuse_300SA_p1_004_01_1979,Weint_019_met_SPE_23Dec20_Fir_Infuse_300SA_p1_009_01_2014,Weint_020_met_SPE_23Dec20_Fir_Infuse_300SA_p1_033_01_2038,Weint_021_met_SPE_23Dec20_Fir_Infuse_300SA_p1_047_01_1968,Weint_022_met_SPE_23Dec20_Fir_Infuse_300SA_p1_002_01_1977,Weint_023_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2006,Weint_024_met_SPE_23Dec20_Fir_Infuse_300SA_p1_027_01_2032,Weint_025_met_SPE_23Dec20_Fir_Infuse_300SA_p1_043_01_1964,Weint_026_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1995,Weint_027_met_SPE_23Dec20_Fir_Infuse_300SA_p1_014_01_2019,Weint_028_met_SPE_23Dec20_Fir_Infuse_300SA_p1_028_01_2033,Weint_029_met_SPE_23Dec20_Fir_Infuse_300SA_p1_041_01_1962,Weint_030_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1990,Weint_031_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2004,Weint_032_met_SPE_23Dec20_Fir_Infuse_300SA_p1_024_01_2029,Weint_033_met_SPE_23Dec20_Fir_Infuse_300SA_p1_051_01_1972,Weint_034_met_SPE_23Dec20_Fir_Infuse_300SA_p1_003_01_1978,Weint_035_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2011,Weint_036_met_SPE_23Dec20_Fir_Infuse_300SA_p1_031_01_2036,Weint_037_met_SPE_23Dec20_Fir_Infuse_300SA_p1_049_01_1970,Weint_038_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1993,Weint_039_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2010,Weint_040_met_SPE_23Dec20_Fir_Infuse_300SA_p1_020_01_2025,Weint_041_met_SPE_23Dec20_Fir_Infuse_300SA_p1_036_01_1957,Weint_042_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1986,Weint_043_met_SPE_23Dec20_Fir_Infuse_300SA_p1_011_01_2016,Weint_044_met_SPE_23Dec20_Fir_Infuse_300SA_p1_023_01_2028,Weint_045_met_SPE_23Dec20_Fir_Infuse_300SA_p1_044_01_1965,Weint_046_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1991,Weint_047_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2009,Weint_048_met_SPE_23Dec20_Fir_Infuse_300SA_p1_034_01_2039,Weint_049_met_SPE_23Dec20_Fir_Infuse_300SA_p1_045_01_1966,Weint_050_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1984,Weint_051_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2008,Weint_052_met_SPE_23Dec20_Fir_Infuse_300SA_p1_032_01_2037,Weint_053_met_SPE_23Dec20_Fir_Infuse_300SA_p1_033_01_1954,Weint_054_met_SPE_23Dec20_Fir_Infuse_300SA_p1_006_01_1981,Weint_055_met_SPE_23Dec20_Fir_Infuse_300SA_p1_008_01_2013,Weint_056_met_SPE_23Dec20_Fir_Infuse_300SA_p1_037_01_2042,Weint_057_met_SPE_23Dec20_Fir_Infuse_300SA_p1_050_01_1971,Weint_058_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1994,Weint_059_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2002,Weint_060_met_SPE_23Dec20_Fir_Infuse_300SA_p1_036_01_2041,Weint_061_met_SPE_23Dec20_Fir_Infuse_300SA_p1_034_01_1955,Weint_062_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1985,Weint_063_met_SPE_23Dec20_Fir_Infuse_300SA_p1_012_01_2017,Weint_064_met_SPE_23Dec20_Fir_Infuse_300SA_p1_025_01_2030,Weint_065_met_SPE_23Dec20_Fir_Infuse_300SA_p1_046_01_1967,Weint_066_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_1997,Weint_067_met_SPE_23Dec20_Fir_Infuse_300SA_p1_007_01_2007,Weint_068_met_SPE_23Dec20_Fir_Infuse_300SA_p1_021_01_2026,Weint_069_met_SPE_23Dec20_Fir_Infuse_300SA_p1_048_01_1969
621.2682893,5291527,6185219,6829837.5,0,0,4330855,3760726.5,3453924.5,4860874.5,3856884.3,7161529.5,0,0,0,0,8210154,5496831.5,5580974,3722801,0,7069640,5997911.5,5244887.5,5050969,3812671.3,4950091,5223160.5,4821785,6086332,0,7464328,7569044,0,6663049.5,6579489,6864611.5,0,4108848.5,5013561,6805086.5,3691627.3,3965179.8,0,6310827.5,7173785.5,3803900.5,4232375.5,5752818.5,0,6196185.5,5534562.5,6085955.5,5705879,5613815.5,0,6749928,5110212.5,0,3530266.3,5135309,5181335,7482065,3875239.5,4531303,3924607.5,4576043,5468167.5,0,6666677.5,5907975,5723294.5,0,4433045,0,7347006,6032911.5,4155775,8119220,5391255,6962181,4613470,4161587.5,0,5967393.5
621.2835804,0,0,3926798.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3991549.3,0,0,0,4254663,4065621.5,3639766.5,4462169,0,0,0,0,4591291.5,0,0,0,0,0,0,4770530,0,0,0,0,0,3670266.5,0,0,0,0,0,5022705.5,0,4868057.5,0,0,4721815,0,0,0,3802562.5,0,0,0,4422550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4034566.8,0,0,0,0
621.291632,6230533,4577538.5,7839503,4462172.5,3553704.8,0,4242006,3736549,7019466,4470260,6495928.5,4551095,7173988.5,3904495.3,9910365,8744678,8615932,5370030.5,6278706.5,0,11210694,9669973,4711382,7873113,5115197.5,4692040.5,5608180.5,0,6977211,0,8623496,7886482,4423653,4848009,6206751.5,9275106,3597071.5,3845679.8,4186169.3,6827611,6105195.5,4824313.5,4849262,6753194,7233175.5,0,0,6604784.5,3328932,8149977.5,5353313,5068097.5,7172246.5,4400377,0,5697252,6234561.5,0,4359702.5,6101965,6690709,7115472.5,4304293,6780006,0,5616422,5006344,4488493.5,9863606,7013894.5,6405276.5,4720827.5,5121170,5096674.5,8327998,8379920.5,5227901.5,11281333,4267925,7468039.5,6413664.5,4735027,0,9012771
621.3046985,6871556,7588098.5,10098448,3533404.8,4642216,3872101.8,0,4308965.5,6925258,6002164,7970488,0,3428195.3,0,4423771,10024676,9428986,5861550.5,5770803.5,3980198.5,10379205,8228179,5445589.5,7225945.5,5709116,5020742.5,7967474.5,6257430,8375994.5,3724864.8,9160072,10350225,3580900.5,7814025,8076575,7974624.5,0,5286447.5,5353529.5,9018970,6592619.5,5767416.5,4970093,7732137,8904342,7099130,0,6105071,3620771.3,7824345.5,10101600,7300416.5,5867670.5,7325946,0,6264546,8649152,5790517,3923476.5,7293901,7587732,10371793,5294499.5,6071397.5,6881918.5,7840547,5992456,3430700.8,10265014,7212550,8277147.5,6231226,5813392,5819616,10124094,7317009,5789053,10679222,6679444.5,9184265,7046498,6363186.5,0,7001635.5
621.3199627,12425731,9541890,10028817,5218909,7558567.5,8479077,7107157.5,7903205.5,11201482,5158387.5,9727671,0,0,0,0,11560673,13881335,11825327,11714101,7625635.5,11268036,8082769.5,10821589,17062490,10945851,9949253,14537456,0,9883322,5174847,14005640,13852304,8299492.5,13927305,12213534,9135840,4844301.5,10820143,13705274,17022552,11923564,9844983,12275307,13732776,15171220,9900793,7454900,11765742,5428130.5,11658201,12837727,10655039,10711190,10158331,0,10407647,9542078,7478068,6930962.5,12745677,14241683,16302801,5756322,9262181,9202302,12731168,7823368.5,8475948,12947894,10173958,12465306,11343032,8418446,6077661.5,8153918.5,12951057,9549180,10679223,8006547,12631051,9379171,9478194,0,6256164.5
621.3280041,4739586,4822274,6936337,0,3852711.3,0,3390037.5,5201894,6167497.5,4296179.5,5238455,0,0,0,0,7206624,7254006,5578926.5,5946933.5,0,11243460,7443792.5,4003796.3,6373977.5,5393722.5,0,4745967,0,6110905.5,0,8125832.5,6725263.5,4051940.3,6032264.5,6374685.5,7780063,0,4091438.5,3622970.3,6612566.5,5767276,3571958.5,0,5968807,6184595.5,0,0,4896749,3416994,7322585.5,6376286.5,4965694.5,5607574.5,4491515,0,5830366,6617533,0,0,5007309,7563154.5,5870288.5,3799457,4422757,3956349.8,4334366,7245832.5,3559723.3,9001398,5692933.5,4906138,5727415.5,4117645.3,3552476,7117630.5,8232465.5,6606203.5,9704375,4712338.5,7414795.5,4347236.5,4265010,0,7308837
621.3337437,0,0,3962641.5,3297885.5,8177063,3573092.8,0,0,3643337.8,4622835.5,0,0,4196192.5,0,0,0,0,0,0,0,0,0,0,0,0,3488835.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9781356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4344627,0,0,6109074,0,3962272.3,0,0,0,0,0,0,4444677.5,0,3618998.5,0,0,0,0,0,0,0,0,0,0,0,0
621.3410934,6812161,5675266,8466194,0,3695014.8,3899748.5,3719765.3,0,4850633.5,4973043.5,5736118.5,0,3473248,0,4905044.5,6958813.5,7675891.5,7172271,6329910.5,4915103,7268291,5334351,4736979.5,6810201.5,4158777.3,4378690.5,7224045,5595923.5,6340281,0,6614408.5,8236686.5,3629028,6992776.5,5745948.5,5433054,0,4325934,5595194.5,7431765,4879468,5285109.5,4173417.5,7003046.5,6112914.5,5663479.5,0,5507052,3576737.3,7521241,8346461.5,6653245,5638294.5,5775612,0,6174428,4827579.5,4166450.3,3641871,7056333,7206801.5,8524496,5068191.5,5143652.5,4613757.5,6683419,4366344.5,0,9126326,4681221,7609497,6419637.5,4695179.5,4288729.5,8344382.5,5180946,5625210.5,7136184.5,5258129.5,6765580.5,5358949.5,4851761.5,0,4498982
621.3644288,3962367.3,0,3962643.5,0,0,0,0,0,0,0,0,0,0,0,0,5402330,3880944,3741871,0,0,7028673.5,3807564.5,0,4887129.5,0,0,3844841.5,0,0,0,4838792.5,5414540.5,0,3639175.8,0,3972828.3,0,0,0,3825233.8,3841132,0,0,4696996.5,4820624,0,0,0,0,4058073.3,4756316,0,3807382,0,0,0,4181432.8,0,0,0,3970959.8,0,0,4822115.5,0,0,0,0,5243318.5,3589636.5,4410519,3984562.8,0,0,3765054.3,4849171,0,6257593.5,0,5360655,3663208.3,0,0,4337191
621.3774759,4205054,0,4751124,0,0,0,0,0,0,0,0,0,0,0,0,5447383.5,4202478,5417135,4062777,0,5089216.5,0,3885009.8,3849817.8,3754294.3,0,4253415.5,5208848.5,3718839.5,0,4148616.5,5744267.5,0,3618695.5,4225306.5,0,0,3699244.8,4080699.3,4046416,4860012,0,0,4838307.5,3690126.8,3740405.5,0,0,0,5258201,4182875,3880250,3821718,4050174,0,3666646,0,0,3449353.3,4744140.5,5398414.5,6091472.5,0,0,0,3874579.5,0,0,5601718.5,5264900.5,0,5686449,0,3354835.3,5325630.5,3869203.3,0,5651386.5,0,0,0,3553328.5,0,0
621.400752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4464575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4377532,0,0,0,0,0,0
621.4139256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3738799.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4132747.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621.4372172,0,0,0,0,0,0,0,0,0,0,0,6398383.5,18386776,5956601.5,52025412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621.4502156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3862283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4577182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4107432.5,0,0,0,0,0,0,0,0,0,0,0,0
622.2635015,0,0,3979082,0,0,0,0,0,0,0,0,0,0,0,0,3847743.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3795388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622.2999836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4152889.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4013943.3,0,0,0,0,0,0,0,0,0,4711264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4145866.8,0,0,0,0,0,0,4272572,0,0,0,0,0,3938107,0,0,0,0,0,0,0,0,0
622.3362218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3681990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4060998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622.9930897,0,0,9369460,0,4744552,0,0,5464077,0,5864929.5,0,0,0,5250154,14436137,0,0,0,11591354,0,0,0,0,0,0,8236921,0,0,0,3840395.3,0,0,0,0,0,0,0,0,10072158,0,9089151,0,0,0,0,0,0,0,0,11879386,11834083,0,0,7586134.5,0,3813838.5,0,4190908,0,0,8840981,0,5737714,0,0,11129275,0,0,0,6436319.5,0,11363307,0,0,0,10780224,0,0,0,12356774,0,0,0,0
623.1536514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4537524,0,0,0,0
623.1747997,0,0,8304511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4605397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5598244.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623.1768484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3844277.8,0,0,0,0
623.1900726,4444529.5,0,5468031.5,0,0,0,0,3772434,4311990,0,5202539.5,0,0,0,0,5377434,4536006.5,4136128.8,3875531.8,0,6651711,5100676.5,3561341.8,5745248,3860647.8,0,3626450.5,0,6549112,0,3809677.5,3957260.8,0,4232041,4209864.5,4778589,0,0,0,5231963,4656259,0,4227514.5,5255968,4920801.5,0,0,6166339,0,4928475,5171923.5,3771539.5,5380236.5,4497760,0,4478382.5,5804243,3761839,0,5579709,4158215,3809988,0,4662308,0,4624785.5,0,0,5337531,4591067.5,3651599,4363218.5,5316523,0,5049135.5,5602883.5,4029701.8,5811249,3481359.5,27962550,3872301.5,3613688.3,0,3736212.3
623.1980292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4587928.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3844493.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645354,0,0,3755587.8,0,3983409.5,0,0,0,0,0,0
623.2133624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5110968.5,0,0,0,0
623.2264871,4462959,3561695.8,4878209.5,0,3392863.3,0,0,0,0,0,3772010,0,0,0,0,5383571,5850816.5,4851905,4168398.8,0,5410620.5,5887105,0,4663904,3527845,3544924.3,3848653,0,4705911,0,5536141.5,4000266.5,0,5227368.5,0,0,0,4190690.3,4052066.3,4762966,4187267.5,0,0,5636893.5,3969502.3,0,0,4221760,0,5327835,0,0,0,0,0,4681128.5,0,0,3680495,3643324.8,4423428.5,5151427.5,0,4626466.5,3876422.3,3885449.8,0,0,4711867,3701211,4579340.5,5681102,3874726.8,0,4829999,3876420.3,0,5897267.5,0,5377210,3823153.3,0,0,0
623.2345456,0,0,4465538,0,0,0,0,3708947.3,5426101.5,3628510.8,0,0,0,0,0,5590417.5,4966079.5,4733121,3782351.5,0,6416188,6601856,0,5166688,0,0,0,0,5029494.5,0,3822989.5,5905930,0,0,3895495,6151770,0,0,4416610.5,4398421,4595843.5,0,0,5446429,4691421.5,3630730,3429443.3,3591999,0,4901851,0,0,4746380.5,0,0,0,0,0,0,4258748.5,3754755.8,0,0,0,3842630,0,0,0,6195643,4065755,4295692,4707277,0,0,5907247,5295684.5,4238594.5,5223476,0,5569722.5,0,0,0,5607063
623.2475253,0,0,4167555,0,0,0,0,0,0,0,0,0,0,0,0,5119375.5,0,0,0,0,0,0,0,0,0,0,0,0,3819126.3,0,0,3799561.3,0,0,0,0,0,0,0,0,0,0,0,0,4678108.5,0,0,4196158,0,3652571,4491983,3817614,0,3802466.8,0,0,0,0,0,0,0,0,0,3796002,0,0,0,0,3923386.8,0,3588107,4142027.5,0,0,4860718.5,0,0,4807733,0,4717755.5,3602995.8,0,0,3827351.5
623.262863,4683116,0,5785476,0,0,3447077,0,0,5538741,3619294.3,4063848.5,0,0,0,0,5609868.5,5200571,4601025.5,5076690,0,5379897.5,5175421,0,4489824,4912290.5,0,0,0,5754486,0,5247373.5,4933128.5,3391425.5,4301672,0,4334680.5,0,0,3646563,4927825,5757060,4326488.5,0,0,4943323,3614344.5,0,4897596.5,0,5412827,5958349.5,0,4278412.5,3982691.5,0,5044642.5,5615817.5,0,0,0,4119297.8,5522115.5,3398870.8,4183073.5,0,4778882,0,0,4627898.5,3653082.5,4895754,4772809.5,4587426.5,3481471.5,5364526.5,5820997,3584257,5577782,0,5510333,4607541.5,3779574,0,4209304.5
623.2652671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3826554.5,0,0,0,3686855.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4235034.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623.2709114,4745579.5,4806878.5,8013700,3901080.8,3466589.5,0,3617337,3757076,6484917,4210142,5832296,0,0,0,0,8344971,7759545.5,5051585.5,4994771,0,10723129,9200764,4342650.5,6173280,4124833.8,0,5249478.5,0,6850165.5,0,7970189.5,7222792,4213697.5,5907303.5,5565637.5,6919768,0,3655136.3,4984931,6065488,5990532.5,0,5130674.5,6136602.5,7761370,3713672,0,4788028,0,7730139,5956301,4438155.5,6320268.5,5218660,0,5563809.5,7108808.5,3734185.8,3520744.3,5376956,6651649,6652611.5,0,5995553,4331077,6064512.5,5040173,3878063.5,6820282.5,5998042.5,5270537,5686216.5,5168033.5,4107134,7598894,7079493,5674240.5,10458167,0,7290045.5,5598774,3810293.8,0,8017561
623.2839424,5357930.5,5112030.5,5926789,0,4016477,0,4994617,0,0,3631582,5062247.5,0,0,0,0,6731144.5,5319351.5,3766465.5,4341460,0,7108408,4727931,4201338,4087392.3,4412576.5,4092757.3,4221380.5,4424313.5,4260469.5,0,3718541.8,7699975,0,6749031.5,4783301.5,4963927,0,4438495.5,4579427.5,5752142,3959940.5,4153431,0,6179609.5,5344729,5187207.5,0,5166907,0,6108123.5,4963020,5061770.5,4276364.5,3530084.5,0,5143967.5,4970694.5,0,0,4770748,3923712.3,4392643,3826900.5,4030496.8,4489796.5,5452157.5,5470253,0,5785018.5,4832730,6059016.5,3647431,3858336,0,7727918,5938757.5,0,5477431.5,4076297,5889214.5,4616759.5,4667381.5,0,4795033.5
623.2894358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5211734.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4857006.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623.2992439,5740905.5,3732702,7016326,0,4019548.5,3713316,3906104.5,7348245,6230965,3728861.8,4779623,0,0,0,0,5422470,9350837,6338754,5983957.5,0,5574455,4200569.5,0,9570912,4824223.5,4114259.3,8677826,0,7446133,0,7536014,8916486,7388097,5774183.5,7660741,5959254,0,0,4342883.5,8168780,4661381,4666454,4662703.5,5215000.5,8555992,0,0,4773689.5,0,8700891,6187723,4238473,6316172.5,7117157.5,0,4803997,4537540.5,4537000,4241636,4780988,11001599,8458947,4448467,5205024.5,4899396,5710202.5,4284461.5,3467437.8,7682490.5,4325849.5,5985287,6009797,4355998,0,5597997.5,6641221.5,4308222.5,6087736.5,5573384,6007999.5,5561913,4919285,0,5172890.5
623.3072986,7029096.5,5329118,8787846,4475546,4963676,0,4579896.5,4468757,7838645,6540766,6358631,0,0,0,3482353.3,9168260,10014388,5783746,5838550,0,12607286,9548920,4073336.8,7348832.5,6050975,4285266.5,4938177,0,7870068.5,0,8494478,8244741.5,4918208.5,7019367,7023812.5,10307157,0,5861854.5,5578852,6950219,5949573,4001877.3,4597166.5,7844632,7822807,3614342,3690559,6987577,3702583.5,7107547.5,7961290,7591048,7176332.5,5548389.5,0,6180251.5,7143619.5,5458599.5,0,6577083.5,7571198.5,7232195,5053650,6247456,4632132,6087032.5,6279213.5,4696237,10854842,7228889.5,7851014.5,5776324,5737373,0,8473390,9932358,7884030,13321273,5477127.5,8883392,6766138,5646324.5,0,9762459
623.3203307,6691175.5,5695709.5,7483271,0,4446555.5,3948835.5,3498552.3,4451349.5,4967349,5154269.5,4822630.5,0,0,0,3978991,8029570,8867506,7565506,5940951.5,0,7468853.5,6827127,3967864.3,6234720.5,4953246,5531472.5,6484415,5853814.5,6841972.5,0,6448526,7058949,4858816.5,6648679,6655172,6475348.5,0,4319710,5992548,7548233,5003397,4341844.5,4514221.5,6550295,6960597.5,5382789.5,0,5076791.5,0,6091739.5,7451337,5436550.5,4214924.5,7504230.5,0,4316569.5,6262978,4072102.5,3535072.8,6566843.5,6797053.5,6181571,4226257,4733983.5,4573763.5,6627702,5617710,0,8169914.5,5440985.5,5403653.5,6077378.5,4537243.5,0,8717101,5598790,4711677,8217658,5294854.5,7038145.5,6354491.5,4847604,0,4513436
623.3258756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7908948.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623.335601,5951846.5,5361885,5455752,3288730.8,5021019,4170019,4350520,5845013.5,6568884.5,0,4622950,0,0,0,0,7769471,10645167,9527490,8099544.5,4274719,5846836,5319797.5,7632759.5,12094048,6112413,6928207,10613181,0,8285812,0,9201038,8769028,6484928,8958823,9317572,5668435.5,3579521,8022493.5,7231588.5,10755399,8259717.5,7987283,7161260,9337622,11496916,6036100.5,5353533.5,7407414.5,0,7963611.5,8395464,4794501,4098188.5,6949223,0,6000023,5380288,0,0,8487867,9998076,10592963,4021455.3,5010463,4835907,6963570.5,4558894.5,3597483.3,7942586.5,5803481,8453125,5815232.5,4246426,3855218,4348717,6424134,4690172,5532731.5,5731077.5,6847682.5,5066301,4310003.5,0,0
623.3436742,6451558,6158557,7692168.5,4350619,3568986.8,0,4745784,4206614,7699380.5,4287965.5,5848677.5,0,0,0,0,10237310,8038062,5046466,5009113.5,3576349.5,12939060,7101556.5,4550519.5,6898272.5,6288540.5,0,5056955.5,0,7446131.5,0,8603022,8367619.5,3910592,6009702.5,6667459.5,0,0,5130717,4645988.5,8744262,4944005.5,0,4087211,7158549,7347667.5,3753604.3,0,5900085.5,4201269.5,8389596,5499591.5,5698692.5,5628044.5,4641127.5,0,7105941.5,6027455,3787429,3663069.3,5733307.5,7563004,7742146.5,4136142.5,7255071,4380227,5165425,6045742.5,4562090.5,10125754,7804377,7199748,6529983.5,5182361,4299632.5,6982445,9674310,5975291.5,11646012,3697413,7761091.5,6739518,5117939.5,0,9311901
