Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates
275.178343,15,28,2,0,0,0,0,0,CHO,[M+Cl]-,240.2089418,-0.048350604,1
275.1868477,0,0,0,0,0,0,0,0,,,276.1941242,0,0
275.2016604,18,28,2,0,0,0,0,0,CHO,[M-H]-,276.2089369,-0.024484238,1
275.2533487,0,0,0,0,0,0,0,0,,,276.2606252,0,0
275.7995865,0,0,0,0,0,0,0,0,,,276.806863,0,0
275.8818044,0,0,0,0,0,0,0,0,,,276.8890809,0,0
276.0589244,0,0,0,0,0,0,0,0,,,277.0662009,0,0
276.1356132,12,24,4,0,1,1,0,0,CHOS,[M-H]-,277.1428897,-0.017635781,0
276.1371928,0,0,0,0,0,0,0,0,,,277.1444693,0,0
276.1605138,16,23,3,1,0,0,0,0,CHON,[M-H]-,277.1677903,0.012066388,1
276.1686324,16,24,3,0,1,0,0,0,CHO,[M-H]-,277.1759089,-0.033870195,0
276.1720137,13,28,3,0,1,1,0,0,CHOS,[M-H]-,277.1792902,-0.071680683,0
276.2050609,17,28,2,0,1,0,0,0,CHO,[M-H]-,277.2123373,-0.188912087,0
276.2163064,0,0,0,0,0,0,0,0,,,277.2235828,0,0
276.2200617,0,0,0,0,0,0,0,0,,,277.2273381,0,0
276.5536916,0,0,0,0,0,0,0,0,,,277.560968,0,0
276.8881497,0,0,0,0,0,0,0,0,,,277.8954262,0,0
277.0334291,0,0,0,0,0,0,0,0,,,278.0407056,0,1
277.0387274,10,14,7,0,0,1,0,0,CHOS,[M-H]-,278.0460039,0.070638937,1
277.0596631,0,0,0,0,0,0,0,0,,,278.0669395,0,0
277.0636901,15,14,3,0,0,0,0,0,CHO,[M+Cl]-,242.0942888,0.022834666,1
277.0848241,12,18,5,0,0,0,0,0,CHO,[M+Cl]-,242.1154228,0.003751348,1
277.1026076,0,0,0,0,0,0,0,0,,,278.109884,0,0
277.1081434,15,18,5,0,0,0,0,0,CHO,[M-H]-,278.1154198,0.013878283,1
277.1212081,13,22,4,0,0,0,0,0,CHO,[M+Cl]-,242.1518068,0.010024708,1
277.1445241,16,22,4,0,0,0,0,0,CHO,[M-H]-,278.1518006,0.030842891,1
277.1479207,13,26,4,0,0,1,0,0,CHOS,[M-H]-,278.1551972,-0.061840966,1
277.1575885,14,26,3,0,0,0,0,0,CHO,[M+Cl]-,242.1881873,0.030747752,1
277.1807037,0,0,0,0,0,0,0,0,,,278.1879802,0,0
277.1809172,17,26,3,0,0,0,0,0,CHO,[M-H]-,278.1881937,0.003588404,1
277.1813843,0,0,0,0,0,0,0,0,,,278.1886608,0,0
277.184303,14,30,3,0,0,1,0,0,CHOS,[M-H]-,278.1915795,-0.050260845,1
277.1939723,15,30,2,0,0,0,0,0,CHO,[M+Cl]-,242.224571,0.037840857,1
277.1985485,0,0,0,0,0,0,0,0,,,278.205825,0,0
277.2172967,18,30,2,0,0,0,0,0,CHO,[M-H]-,278.2245732,0.025222408,1
277.2177721,0,0,0,0,0,0,0,0,,,278.2250486,0,0
277.533018,0,0,0,0,0,0,0,0,,,278.5402945,0,0
277.7402066,0,0,0,0,0,0,0,0,,,278.7474831,0,0
277.8674553,0,0,0,0,0,0,0,0,,,278.8747318,0,0
278.0746844,0,0,0,0,0,0,0,0,,,279.0819609,0,0
278.1115019,14,18,5,0,1,0,0,0,CHO,[M-H]-,279.1187783,0.00064005,1
278.1164629,0,0,0,0,0,0,0,0,,,279.1237393,0,0
278.1440607,0,0,0,0,0,0,0,0,,,279.1513371,0,0
278.1478886,15,22,4,0,1,0,0,0,CHO,[M-H]-,279.1551651,-0.003675461,1
278.152839,13,25,3,1,0,0,0,0,CHON,[M+Cl]-,243.1834377,0.024566348,1
278.1533109,0,0,0,0,0,0,0,0,,,279.1605873,0,0
278.1842008,16,26,3,0,1,0,0,0,CHO,[M-H]-,279.1914772,0.258937745,0
278.1842765,16,26,3,0,1,0,0,0,CHO,[M-H]-,279.1915529,-0.012202237,0
278.1847444,0,0,0,0,0,0,0,0,,,279.1920208,0,1
278.1884377,0,0,0,0,0,0,0,0,,,279.1957141,0,0
278.197358,14,30,2,0,1,0,0,0,CHO,[M+Cl]-,243.2279567,-0.088965973,0
278.2206616,17,30,2,0,1,0,0,0,CHO,[M-H]-,279.227938,-0.010699142,0
278.2489381,18,33,1,1,0,0,0,0,CHON,[M-H]-,279.2562145,0.0005879,1
278.4059332,0,0,0,0,0,0,0,0,,,279.4132097,0,0
278.7403755,0,0,0,0,0,0,0,0,,,279.7476519,0,0
279.0389264,0,0,0,0,0,0,0,0,,,280.0462028,0,0
279.0874342,14,16,6,0,0,0,0,0,CHO,[M-H]-,280.0947106,-0.079891969,1
279.1004734,12,20,5,0,0,0,0,0,CHO,[M+Cl]-,244.1310721,0.006924241,1
279.1182743,0,0,0,0,0,0,0,0,,,280.1255508,0,0
279.1237909,15,20,5,0,0,0,0,0,CHO,[M-H]-,280.1310674,0.022639226,1
279.1242644,0,0,0,0,0,0,0,0,,,280.1315409,0,0
279.1271656,12,24,5,0,0,1,0,0,CHOS,[M-H]-,280.1344421,0.008787046,1
279.1368759,13,24,4,0,0,0,0,0,CHO,[M+Cl]-,244.1674746,-0.063031707,1
279.1404032,0,0,0,0,0,0,0,0,,,280.1476796,0,0
279.1562133,12,25,3,1,1,0,0,0,CHON,[M+Cl]-,244.186812,-0.055410014,0
279.1566744,0,0,0,0,0,0,0,0,,,280.1639509,0,1
279.1601798,16,24,4,0,0,0,0,0,CHO,[M-H]-,280.1674563,0.010569503,1
279.1635516,13,28,4,0,0,1,0,0,CHOS,[M-H]-,280.1708281,0.007070092,1
279.1640018,0,0,0,0,0,0,0,0,,,280.1712783,0,0
279.173253,14,28,3,0,0,0,0,0,CHO,[M+Cl]-,244.2038517,-0.028545889,1
279.1876401,0,0,0,0,0,0,0,0,,,280.1949166,0,0
279.1910384,0,0,0,0,0,0,0,0,,,280.1983149,0,0
279.1965811,17,28,3,0,0,0,0,0,CHO,[M-H]-,280.2038576,-0.045750561,1
279.2325643,0,0,0,0,0,0,0,0,,,280.2398408,0,0
279.2329499,18,32,2,0,0,0,0,0,CHO,[M-H]-,280.2402264,0.013915886,1
279.2334224,0,0,0,0,0,0,0,0,,,280.2406989,0,0
279.2523133,17,33,1,1,1,0,0,0,CHON,[M-H]-,280.2595898,-0.072219833,0
279.3710343,0,0,0,0,0,0,0,0,,,280.3783107,0,0
279.9061821,0,0,0,0,0,0,0,0,,,280.9134585,0,0
280.122406,0,0,0,0,0,0,0,0,,,281.1296824,0,1
280.1271594,14,20,5,0,1,0,0,0,CHO,[M-H]-,281.1344359,-0.025831396,1
280.1276219,0,0,0,0,0,0,0,0,,,281.1348984,0,1
280.1498962,0,0,0,0,0,0,0,0,,,281.1571726,0,0
280.1635325,15,24,4,0,1,0,0,0,CHO,[M-H]-,281.1708089,0.018341868,1
280.1672954,0,0,0,0,0,0,0,0,,,281.1745718,0,0
280.1684899,0,0,0,0,0,0,0,0,,,281.1757664,0,0
280.2362124,17,32,2,0,1,0,0,0,CHO,[M-H]-,281.2434889,0.342037292,0
280.2363131,17,32,2,0,1,0,0,0,CHO,[M-H]-,281.2435896,-0.016015308,0
280.2367917,0,0,0,0,0,0,0,0,,,281.2440682,0,0
280.2645354,18,35,1,1,0,0,0,0,CHON,[M-H]-,281.2718119,0.18788758,1
280.2646131,18,35,1,1,0,0,0,0,CHON,[M-H]-,281.2718896,-0.08835754,1
280.2650659,0,0,0,0,0,0,0,0,,,281.2723424,0,0
281.0230818,0,0,0,0,0,0,0,0,,,282.0303583,0,0
281.0797166,11,18,6,0,0,0,0,0,CHO,[M+Cl]-,246.1103154,0.093272269,1
281.0845359,0,0,0,0,0,0,0,0,,,282.0918124,0,0
281.0949905,0,0,0,0,0,0,0,0,,,282.102267,0,0
281.0975308,0,0,0,0,0,0,0,0,,,282.1048073,0,0
281.1030585,14,18,6,0,0,0,0,0,CHO,[M-H]-,282.110335,0.01172175,1
281.1161217,12,22,5,0,0,0,0,0,CHO,[M+Cl]-,246.1467204,0.013709663,1
281.1217146,15,22,3,0,0,1,0,0,CHOS,[M-H]-,282.1289911,-0.091569463,1
281.1280355,0,0,0,0,0,0,0,0,,,282.135312,0,1
281.1305065,0,0,0,0,0,0,0,0,,,282.137783,0,0
281.1394384,15,22,5,0,0,0,0,0,CHO,[M-H]-,282.1467149,0.031636517,1
281.1399265,0,0,0,0,0,0,0,0,,,282.1472029,0,0
281.1428296,12,26,5,0,0,1,0,0,CHOS,[M-H]-,282.1501061,-0.040596291,1
281.1525133,13,26,4,0,0,0,0,0,CHO,[M+Cl]-,246.183112,-0.010992202,1
281.1593326,0,0,0,0,0,0,0,0,,,282.1666091,0,1
281.1702486,0,0,0,0,0,0,0,0,,,282.1775251,0,0
281.1718355,0,0,0,0,0,0,0,0,,,282.1791119,0,1
281.1758334,16,26,4,0,0,0,0,0,CHO,[M-H]-,282.1831099,-0.001965186,1
281.2122247,17,30,3,0,0,0,0,0,CHO,[M-H]-,282.2195012,-0.022447862,1
281.2134859,0,0,0,0,0,0,0,0,,,282.2207624,0,0
281.2372094,0,0,0,0,0,0,0,0,,,282.2444859,0,0
281.2396684,0,0,0,0,0,0,0,0,,,282.2469449,0,0
281.2478939,0,0,0,0,0,0,0,0,,,282.2551704,0,0
281.2485972,18,34,2,0,0,0,0,0,CHO,[M-H]-,282.2558737,0.023680951,1
281.2490775,0,0,0,0,0,0,0,0,,,282.256354,0,0
281.2679291,17,35,1,1,1,0,0,0,CHON,[M-H]-,282.2752055,0.049752876,0
281.5480275,0,0,0,0,0,0,0,0,,,282.5553039,0,0
281.8854067,0,0,0,0,0,0,0,0,,,282.8926831,0,0
282.0127953,0,0,0,0,0,0,0,0,,,283.0200718,0,0
282.0983047,13,17,6,1,0,0,0,0,CHON,[M-H]-,283.1055811,0.021674388,1
282.1194613,11,22,5,0,1,0,0,0,CHO,[M+Cl]-,247.15006,0.075547249,0
282.1346775,14,21,5,1,0,0,0,0,CHON,[M-H]-,283.1419539,0.06659369,1
282.1428082,14,22,5,0,1,0,0,0,CHO,[M-H]-,283.1500846,-0.021108665,1
282.16555,0,0,0,0,0,0,0,0,,,283.1728265,0,0
282.171087,0,0,0,0,0,0,0,0,,,283.1783635,0,1
282.2519216,17,34,2,0,1,0,0,0,CHO,[M-H]-,283.2591981,0.130908598,0
282.2519999,17,34,2,0,1,0,0,0,CHO,[M-H]-,283.2592764,-0.145516531,0
282.2524414,0,0,0,0,0,0,0,0,,,283.2597179,0,0
282.2802312,18,37,1,1,0,0,0,0,CHON,[M-H]-,283.2875077,0.025178682,1
282.91705,0,0,0,0,0,0,0,0,,,283.9243265,0,0
282.9843469,0,0,0,0,0,0,0,0,,,283.9916234,0,2
283.0611966,16,12,5,0,0,0,0,0,CHO,[M-H]-,284.0684731,0.001384975,1
283.0742556,0,0,0,0,0,0,0,0,,,284.081532,0,0
283.0823266,13,16,7,0,0,0,0,0,CHO,[M-H]-,284.0896031,-0.000796913,1
283.0859139,0,0,0,0,0,0,0,0,,,284.0931904,0,0
283.0920506,0,0,0,0,0,0,0,0,,,284.099327,0,0
283.0953906,11,20,6,0,0,0,0,0,CHO,[M+Cl]-,248.1259893,-0.003863441,1
283.11047,14,21,4,0,0,0,1,0,CHOP,[M-H]-,284.1177465,-0.002858327,1
283.1111206,0,0,0,0,0,0,0,0,,,284.118397,0,1
283.1131782,0,0,0,0,0,0,0,0,,,284.1204547,0,0
283.1187089,14,20,6,0,0,0,0,0,CHO,[M-H]-,284.1259854,0.010533895,1
283.1317703,12,24,5,0,0,0,0,0,CHO,[M+Cl]-,248.162369,0.019586883,1
283.1373205,15,24,3,0,0,1,0,0,CHOS,[M-H]-,284.144597,0.064585878,1
283.1550897,15,24,5,0,0,0,0,0,CHO,[M-H]-,284.1623662,0.027140475,1
283.1744105,0,0,0,0,0,0,0,0,,,284.181687,0,0
283.1914793,16,28,4,0,0,0,0,0,CHO,[M-H]-,284.1987558,0.012778569,1
283.2278613,17,32,3,0,0,0,0,0,CHO,[M-H]-,284.2351377,0.025158758,1
283.2528219,0,0,0,0,0,0,0,0,,,284.2600983,0,0
283.2553084,0,0,0,0,0,0,0,0,,,284.2625848,0,0
283.2626668,0,0,0,0,0,0,0,0,,,284.2699432,0,0
283.2630655,0,0,0,0,0,0,0,0,,,284.2703419,0,0
283.2642475,18,36,2,0,0,0,0,0,CHO,[M-H]-,284.2715239,0.022761179,1
283.2647347,0,0,0,0,0,0,0,0,,,284.2720111,0,0
283.2693539,0,0,0,0,0,0,0,0,,,284.2766303,0,0
283.7296017,0,0,0,0,0,0,0,0,,,284.7368782,0,0
284.1139606,13,19,6,1,0,0,0,0,CHON,[M-H]-,285.121237,0.001133662,1
284.1187076,0,0,0,0,0,0,0,0,,,285.125984,0,1
284.1406915,14,24,3,0,1,1,0,0,CHOS,[M-H]-,285.147968,0.007538651,0
284.1503431,0,0,0,0,0,0,0,0,,,285.1576195,0,1
284.155136,0,0,0,0,0,0,0,0,,,285.1624125,0,1
284.1584452,14,24,5,0,1,0,0,0,CHO,[M-H]-,285.1657217,0.024582923,0
284.1867191,0,0,0,0,0,0,0,0,,,285.1939955,0,1
284.1948625,15,28,4,0,1,0,0,0,CHO,[M-H]-,285.202139,-0.086852132,0
284.2312343,16,32,3,0,1,0,0,0,CHO,[M-H]-,285.2385108,-0.038743192,0
284.2633585,0,0,0,0,0,0,0,0,,,285.270635,0,0
284.2660078,0,0,0,0,0,0,0,0,,,285.2732843,0,0
284.2676035,17,36,2,0,1,0,0,0,CHO,[M-H]-,285.27488,0.018467497,0
284.2680813,0,0,0,0,0,0,0,0,,,285.2753578,0,0
284.2704947,0,0,0,0,0,0,0,0,,,285.2777712,0,0
285.0404822,15,10,6,0,0,0,0,0,CHO,[M-H]-,286.0477587,-0.072148563,1
285.0768212,16,14,5,0,0,0,0,0,CHO,[M-H]-,286.0840977,0.090467914,1
285.0899086,0,0,0,0,0,0,0,0,,,286.0971851,0,0
285.0924612,0,0,0,0,0,0,0,0,,,286.0997377,0,0
285.0979679,13,18,7,0,0,0,0,0,CHO,[M-H]-,286.1052444,0.029924776,1
285.1076926,0,0,0,0,0,0,0,0,,,286.1149691,0,0
285.1149535,0,0,0,0,0,0,0,0,,,286.12223,0,0
285.1261281,14,23,4,0,0,0,1,0,CHOP,[M-H]-,286.1334046,-0.030838896,1
285.1267866,0,0,0,0,0,0,0,0,,,286.1340631,0,0
285.1343618,14,22,6,0,0,0,0,0,CHO,[M-H]-,286.1416383,0.000632632,1
285.1456131,0,0,0,0,0,0,0,0,,,286.1528896,0,1
285.1514848,0,0,0,0,0,0,0,0,,,286.1587613,0,0
285.1602667,0,0,0,0,0,0,0,0,,,286.1675431,0,0
285.170742,15,26,5,0,0,0,0,0,CHO,[M-H]-,286.1780184,0.019220222,1
285.2071267,16,30,4,0,0,0,0,0,CHO,[M-H]-,286.2144031,0.022080615,1
285.2435135,17,34,3,0,0,0,0,0,CHO,[M-H]-,286.2507899,0.01760406,1
285.2684973,0,0,0,0,0,0,0,0,,,286.2757738,0,0
285.2708798,0,0,0,0,0,0,0,0,,,286.2781563,0,0
285.270966,0,0,0,0,0,0,0,0,,,286.2782425,0,0
285.2714589,0,0,0,0,0,0,0,0,,,286.2787354,0,0
285.2738732,0,0,0,0,0,0,0,0,,,286.2811497,0,0
286.0801139,15,14,5,0,1,0,0,0,CHO,[M-H]-,287.0873903,0.306806317,2
286.0932462,0,0,0,0,0,0,0,0,,,287.1005226,0,1
286.1296094,13,21,6,1,0,0,0,0,CHON,[M-H]-,287.1368859,0.005266638,1
286.1377168,13,22,6,0,1,0,0,0,CHO,[M-H]-,287.1449933,-7.01E-05,0
286.1660308,14,25,5,1,0,0,0,0,CHON,[M-H]-,287.1733073,-0.119678043,1
286.2023711,0,0,0,0,0,0,0,0,,,287.2096476,0,1
286.210491,15,30,4,0,1,0,0,0,CHO,[M-H]-,287.2177675,-0.011076368,0
286.2468768,16,34,3,0,1,0,0,0,CHO,[M-H]-,287.2541533,-0.01205179,0
286.271856,0,0,0,0,0,0,0,0,,,287.2791324,0,0
286.2743221,0,0,0,0,0,0,0,0,,,287.2815985,0,0
286.2915728,0,0,0,0,0,0,0,0,,,287.2988492,0,0
287.0691577,0,0,0,0,0,0,0,0,,,288.0764342,0,0
287.0895509,0,0,0,0,0,0,0,0,,,288.0968274,0,0
287.0924645,16,16,5,0,0,0,0,0,CHO,[M-H]-,288.099741,0.113402926,1
287.1055063,14,20,4,0,0,0,0,0,CHO,[M+Cl]-,252.136105,0.214721905,1
287.1055828,14,20,4,0,0,0,0,0,CHO,[M+Cl]-,252.1361815,-0.088685517,1
287.1060485,0,0,0,0,0,0,0,0,,,288.1133249,0,0
287.1136245,13,20,7,0,0,0,0,0,CHO,[M-H]-,288.1209009,0.00712056,1
287.1233427,0,0,0,0,0,0,0,0,,,288.1306192,0,0
287.1329629,12,21,6,1,1,0,0,0,CHON,[M-H]-,288.1402393,0.010104643,0
287.141945,15,24,3,0,0,0,0,0,CHO,[M+Cl]-,252.1725437,0.003801294,1
287.1500093,14,24,6,0,0,0,0,0,CHO,[M-H]-,288.1572857,0.009616276,1
287.1652742,18,24,3,0,0,0,0,0,CHO,[M-H]-,288.1725506,-0.02078545,1
287.1783277,0,0,0,0,0,0,0,0,,,288.1856041,0,0
287.1863973,15,28,5,0,0,0,0,0,CHO,[M-H]-,288.1936737,0.001007724,1
287.2227775,16,32,4,0,0,0,0,0,CHO,[M-H]-,288.230054,0.019116109,1
288.1088954,13,20,4,0,1,0,0,0,CHO,[M+Cl]-,253.1394941,0.078371489,1
288.1267042,0,0,0,0,0,0,0,0,,,289.1339807,0,0
288.1452928,14,24,3,0,1,0,0,0,CHO,[M+Cl]-,253.1758915,0.031434107,0
288.1533614,13,24,6,0,1,0,0,0,CHO,[M-H]-,289.1606379,0.018919523,0
288.1816542,0,0,0,0,0,0,0,0,,,289.1889307,0,1
288.2261384,15,32,4,0,1,0,0,0,CHO,[M-H]-,289.2334148,-0.001695325,0
289.0640238,0,0,0,0,0,0,0,0,,,290.0713002,0,0
289.0855755,0,0,0,0,0,0,0,0,,,290.0928519,0,1
289.0929151,12,18,8,0,0,0,0,0,CHO,[M-H]-,290.1001915,-0.082647429,1
289.1025959,0,0,0,0,0,0,0,0,,,290.1098723,0,0
289.1081048,16,18,5,0,0,0,0,0,CHO,[M-H]-,290.1153812,0.146366439,1
289.1211325,14,22,4,0,0,0,0,0,CHO,[M+Cl]-,254.1517312,0.307025071,1
289.1212441,14,22,4,0,0,0,0,0,CHO,[M+Cl]-,254.1518428,-0.132082482,1
289.1217243,0,0,0,0,0,0,0,0,,,290.1290007,0,0
289.1292762,13,22,7,0,0,0,0,0,CHO,[M-H]-,290.1365526,0.001528272,1
289.1390013,0,0,0,0,0,0,0,0,,,290.1462778,0,0
289.1445292,17,22,4,0,0,0,0,0,CHO,[M-H]-,290.1518057,0.012002754,1
289.1479029,14,26,4,0,0,1,0,0,CHOS,[M-H]-,290.1551794,0.002075579,1
289.1576318,15,26,3,0,0,0,0,0,CHO,[M+Cl]-,254.1882306,-0.141035459,1
289.1656691,14,26,6,0,0,0,0,0,CHO,[M-H]-,290.1729456,-0.024251531,1
289.1809321,18,26,3,0,0,0,0,0,CHO,[M-H]-,290.1882086,-0.047892783,1
289.1939469,16,30,2,0,0,0,0,0,CHO,[M+Cl]-,254.2245456,0.135981649,1
289.1939896,16,30,2,0,0,0,0,0,CHO,[M+Cl]-,254.2245883,-0.031980036,1
289.2173087,19,30,2,0,0,0,0,0,CHO,[M-H]-,290.2245852,-0.017153859,1
289.7353005,0,0,0,0,0,0,0,0,,,290.742577,0,0
290.1059401,0,0,0,0,0,0,0,0,,,291.1132166,0,0
290.1245623,13,22,4,0,1,0,0,0,CHO,[M+Cl]-,255.155161,0.011881659,0
290.1397845,16,21,4,1,0,0,0,0,CHON,[M-H]-,291.147061,-0.009563256,1
290.1528513,0,0,0,0,0,0,0,0,,,291.1601277,0,0
290.1973375,15,30,2,0,1,0,0,0,CHO,[M+Cl]-,255.2279362,-0.004425044,0
290.2256144,16,33,1,1,0,0,0,0,CHON,[M+Cl]-,255.2562131,0.006356122,1
290.2356984,0,0,0,0,0,0,0,0,,,291.2429748,0,0
290.9023671,0,0,0,0,0,0,0,0,,,291.9096436,0,0
291.0411131,0,0,0,0,0,0,0,0,,,292.0483895,0,1
291.0874088,15,16,6,0,0,0,0,0,CHO,[M-H]-,292.0946853,0.010084298,1
291.1004714,13,20,5,0,0,0,0,0,CHO,[M+Cl]-,256.1310701,0.01407546,1
291.108531,12,20,8,0,0,0,0,0,CHO,[M-H]-,292.1158075,0.034635556,1
291.1182545,0,0,0,0,0,0,0,0,,,292.125531,0,0
291.1187575,0,0,0,0,0,0,0,0,,,292.126034,0,0
291.1237988,16,20,5,0,0,0,0,0,CHO,[M-H]-,292.1310753,-0.005282472,1
291.1368576,14,24,4,0,0,0,0,0,CHO,[M+Cl]-,256.1674563,0.011416934,1
291.144769,0,0,0,0,0,0,0,0,,,292.1520455,0,0
291.1561928,0,0,0,0,0,0,0,0,,,292.1634693,0,1
291.1601786,17,24,4,0,0,0,0,0,CHO,[M-H]-,292.1674551,0.014294228,1
291.163585,14,28,4,0,0,1,0,0,CHOS,[M-H]-,292.1708615,-0.107485248,1
291.1732551,15,28,3,0,0,0,0,0,CHO,[M+Cl]-,256.2038538,-0.035346322,1
291.1910327,0,0,0,0,0,0,0,0,,,292.1983092,0,0
291.1965653,18,28,3,0,0,0,0,0,CHO,[M-H]-,292.2038418,0.010252411,1
291.1999357,15,32,3,0,0,1,0,0,CHOS,[M-H]-,292.2072122,0.011688332,1
291.2088978,0,0,0,0,0,0,0,0,,,292.2161743,0,0
291.2096248,16,32,2,0,0,0,0,0,CHO,[M+Cl]-,256.2402235,0.026395605,1
291.2101342,0,0,0,0,0,0,0,0,,,292.2174107,0,0
291.8694448,0,0,0,0,0,0,0,0,,,292.8767212,0,1
292.1038334,0,0,0,0,0,0,0,0,,,293.1111098,0,1
292.1216056,0,0,0,0,0,0,0,0,,,293.128882,0,0
292.1271093,15,20,5,0,1,0,0,0,CHO,[M-H]-,293.1343858,0.14593752,1
292.1321113,0,0,0,0,0,0,0,0,,,293.1393878,0,0
292.1401783,0,0,0,0,0,0,0,0,,,293.1474548,0,1
292.1596752,0,0,0,0,0,0,0,0,,,293.1669516,0,0
292.160214,0,0,0,0,0,0,0,0,,,293.1674905,0,1
292.1635332,16,24,4,0,1,0,0,0,CHO,[M-H]-,293.1708096,0.015274078,1
292.1684983,0,0,0,0,0,0,0,0,,,293.1757748,0,0
292.1918486,17,27,3,1,0,0,0,0,CHON,[M-H]-,293.1991251,-0.10699286,1
292.1943906,0,0,0,0,0,0,0,0,,,293.2016671,0,0
292.1999257,17,28,3,0,1,0,0,0,CHO,[M-H]-,293.2072022,-0.008876256,0
292.2033016,14,32,3,0,1,1,0,0,CHOS,[M-H]-,293.2105781,-0.026202866,0
292.2127461,0,0,0,0,0,0,0,0,,,293.2200226,0,0
292.2129859,15,32,2,0,1,0,0,0,CHO,[M+Cl]-,257.2435846,0.001808581,0
292.2135047,0,0,0,0,0,0,0,0,,,293.2207812,0,0
292.2226756,0,0,0,0,0,0,0,0,,,293.2299521,0,0
292.5361115,0,0,0,0,0,0,0,0,,,293.543388,0,0
292.8908184,0,0,0,0,0,0,0,0,,,293.8980949,0,0
293.0797438,12,18,6,0,0,0,0,0,CHO,[M+Cl]-,258.1103425,-0.016345329,1
293.0949423,16,18,3,0,0,0,0,0,CHO,[M+Cl]-,258.125541,0.206954809,1
293.097526,0,0,0,0,0,0,0,0,,,294.1048025,0,0
293.1030664,15,18,6,0,0,0,0,0,CHO,[M-H]-,294.1103429,-0.015528922,1
293.1064599,0,0,0,0,0,0,0,0,,,294.1137363,0,1
293.1161204,13,22,5,0,0,0,0,0,CHO,[M+Cl]-,258.1467191,0.018209081,1
293.1183003,19,18,3,0,0,0,0,0,CHO,[M-H]-,294.1255768,0.060083238,1
293.1339233,0,0,0,0,0,0,0,0,,,294.1411998,0,0
293.1394414,16,22,5,0,0,0,0,0,CHO,[M-H]-,294.1467179,0.020235807,1
293.1428039,0,0,0,0,0,0,0,0,,,294.1500803,0,1
293.1525085,14,26,4,0,0,0,0,0,CHO,[M+Cl]-,258.1831072,0.008211739,1
293.1560643,0,0,0,0,0,0,0,0,,,294.1633408,0,0
293.1565719,0,0,0,0,0,0,0,0,,,294.1638484,0,0
293.1630363,0,0,0,0,0,0,0,0,,,294.1703128,0,0
293.1747958,0,0,0,0,0,0,0,0,,,294.1820723,0,1
293.1757651,17,26,4,0,0,0,0,0,CHO,[M-H]-,294.1830416,0.230372867,1
293.1758787,17,26,4,0,0,0,0,0,CHO,[M-H]-,294.1831552,-0.155781074,1
293.1763471,0,0,0,0,0,0,0,0,,,294.1836236,0,0
293.1791879,14,30,4,0,0,1,0,0,CHOS,[M-H]-,294.1864643,0.053678317,1
293.1797358,0,0,0,0,0,0,0,0,,,294.1870122,0,0
293.1888951,15,30,3,0,0,0,0,0,CHO,[M+Cl]-,258.2194938,0.004026226,1
293.2066231,0,0,0,0,0,0,0,0,,,294.2138995,0,0
293.2066845,0,0,0,0,0,0,0,0,,,294.2139609,0,0
293.2071986,0,0,0,0,0,0,0,0,,,294.214475,0,0
293.2122109,18,30,3,0,0,0,0,0,CHO,[M-H]-,294.2194873,0.025461707,1
293.2127348,0,0,0,0,0,0,0,0,,,294.2200113,0,0
293.2163372,13,31,5,1,1,0,0,0,CHON,[M-H]-,294.2236136,-0.121295059,0
293.2486195,19,34,2,0,0,0,0,0,CHO,[M-H]-,294.2558959,-0.052978184,1
294.1380704,0,0,0,0,0,0,0,0,,,295.1453469,0,1
294.1477594,0,0,0,0,0,0,0,0,,,295.1550359,0,0
294.1593992,0,0,0,0,0,0,0,0,,,295.1666756,0,0
294.1639444,0,0,0,0,0,0,0,0,,,295.1712209,0,0
294.1784943,0,0,0,0,0,0,0,0,,,295.1857708,0,0
294.1791823,16,26,4,0,1,0,0,0,CHO,[M-H]-,295.1864588,0.018206501,1
294.1797115,0,0,0,0,0,0,0,0,,,295.186988,0,1
294.182539,13,30,4,0,1,1,0,0,CHOS,[M-H]-,295.1898155,0.066038638,0
294.1841248,14,29,3,1,0,0,0,0,CHON,[M+Cl]-,259.2147235,0.078215077,1
294.1841632,14,29,3,1,0,0,0,0,CHON,[M+Cl]-,259.2147619,-0.069924592,1
294.2034869,0,0,0,0,0,0,0,0,,,295.2107634,0,1
294.210002,0,0,0,0,0,0,0,0,,,295.2172785,0,0
294.2100442,0,0,0,0,0,0,0,0,,,295.2173207,0,0
294.2155687,17,30,3,0,1,0,0,0,CHO,[M-H]-,295.2228452,0.015221879,0
294.8150417,0,0,0,0,0,0,0,0,,,295.8223182,0,0
294.9145681,0,0,0,0,0,0,0,0,,,295.9218445,0,0
295.074259,0,0,0,0,0,0,0,0,,,296.0815354,0,0
295.0823146,14,16,7,0,0,0,0,0,CHO,[M-H]-,296.0895911,0.039888125,1
295.0953844,12,20,6,0,0,0,0,0,CHO,[M+Cl]-,260.1259831,0.020291347,1
295.0976106,18,16,4,0,0,0,0,0,CHO,[M-H]-,296.1048871,-0.094730866,1
295.1131826,0,0,0,0,0,0,0,0,,,296.120459,0,0
295.1187237,15,20,6,0,0,0,0,0,CHO,[M-H]-,296.1260001,-0.039746544,1
295.1221099,0,0,0,0,0,0,0,0,,,296.1293864,0,1
295.1317695,13,24,5,0,0,0,0,0,CHO,[M+Cl]-,260.1623682,0.021901148,1
295.1339737,19,20,3,0,0,0,0,0,CHO,[M-H]-,296.1412501,-0.019013671,1
